,tra_3d_dice_DSC1,tra_gc_dice_DSC1,tra_sz_dice_DSC1,val_2d_dice_DSC1,val_3d_dice_DSC1
0,0.024961108341813087,2.6582607642877676e-12,0.01865057460963726,0.028727170079946518,0.030303601175546646
1,0.04776287451386452,2.6582607642877676e-12,0.06622345745563507,0.05935100466012955,0.07244791835546494
2,0.11150956898927689,2.658260547447333e-12,0.22114983201026917,0.09963884949684143,0.10508085787296295
3,0.0885673388838768,2.6582607642877676e-12,0.31979551911354065,0.061391036957502365,0.05284757539629936
4,0.04984259977936745,2.658260547447333e-12,0.3905625343322754,0.042311765253543854,0.021515032276511192
5,0.01076420582830906,2.658260547447333e-12,0.44694602489471436,0.036305900663137436,0.0020776931196451187
6,0.000986928935162723,2.658260981128202e-12,0.4907102882862091,0.0570337176322937,0.0001325935299973935
7,0.00043393607484176755,2.6582607642877676e-12,0.5160329937934875,0.054531246423721313,0.00010575484338914976
8,0.00025638157967478037,2.658260547447333e-12,0.534443736076355,0.05456502363085747,0.0001452231517760083
9,0.0001493096206104383,2.658260547447333e-12,0.5428961515426636,0.05203056335449219,5.796629920951091e-05
10,0.0001738189603202045,2.6582603306068986e-12,0.5478227138519287,0.05455750599503517,0.00014798696793150157
11,0.00014560273848474026,2.658260981128202e-12,0.5497751832008362,0.06000768020749092,0.0009089180384762585
12,0.00019155483460053802,2.6582607642877676e-12,0.5765615105628967,0.059589143842458725,0.00031204879633150995
13,0.00017124709847848862,2.6582607642877676e-12,0.5894285440444946,0.056978631764650345,7.28716840967536e-05
14,0.00020169363415334374,2.6582607642877676e-12,0.595985472202301,0.05738849192857742,0.0006391442730091512
15,0.0003194537712261081,2.6582607642877676e-12,0.5928016304969788,0.054578039795160294,0.00018528160580899566
16,0.0003007151244673878,2.6582607642877676e-12,0.5992481708526611,0.05698142200708389,7.729177013970912e-05
17,0.0007607526495121419,2.658260981128202e-12,0.6029812097549438,0.05783297121524811,0.001290937070734799
18,0.0008553597144782543,2.658260547447333e-12,0.6062278151512146,0.06217290833592415,0.00041972738108597696
19,0.001546342857182026,2.6582603306068986e-12,0.6160675287246704,0.062348004430532455,0.0006481799064204097
20,0.00168290373403579,2.6582607642877676e-12,0.6283947229385376,0.057628877460956573,0.0009688775171525776
21,0.00143635633867234,2.6582603306068986e-12,0.6334765553474426,0.06280606985092163,0.0013187462463974953
22,0.002080541802570224,2.6582607642877676e-12,0.6155781149864197,0.058138731867074966,0.0017109861364588141
23,0.0022532090079039335,2.658260547447333e-12,0.625333309173584,0.04732033982872963,0.0036884022410959005
24,0.001979070482775569,2.6582603306068986e-12,0.6370663046836853,0.062257420271635056,0.0005490467883646488
25,0.0015805662842467427,2.6582607642877676e-12,0.6462923288345337,0.06320173293352127,0.0018707116832956672
26,0.0009927330538630486,2.658260981128202e-12,0.6667165756225586,0.06244759261608124,0.0008081637206487358
27,0.001034596818499267,2.658260981128202e-12,0.6558194756507874,0.06220690533518791,0.00046842111623845994
28,0.0006071533425711095,2.6582607642877676e-12,0.644656777381897,0.058345433324575424,0.001895891735330224
29,0.0013552614254876971,2.658260981128202e-12,0.6608486771583557,0.06193973496556282,8.026104478631169e-05
30,0.0006895863334648311,2.6582607642877676e-12,0.6534721255302429,0.06188118830323219,2.282655618343621e-12
31,0.00020973871869500726,2.658260981128202e-12,0.6594664454460144,0.059416044503450394,5.790390332549578e-06
32,3.5325410863151774e-05,2.6582607642877676e-12,0.6787617802619934,0.06189216673374176,1.5444200471392833e-05
33,4.457664181245491e-05,2.658260981128202e-12,0.6721949577331543,0.06193600967526436,6.664318789262325e-05
34,0.00016598495130892843,2.6582607642877676e-12,0.6876540184020996,0.06194097548723221,8.155416435329244e-05
35,0.00020866743579972535,2.6582603306068986e-12,0.6773756742477417,0.06189898028969765,2.4473176381434314e-05
36,7.752747478662059e-05,2.658260113766464e-12,0.6632731556892395,0.06197727099061012,0.00013020714686717838
37,8.240605529863387e-05,2.6582607642877676e-12,0.6810386180877686,0.057089049369096756,0.00016810270608402789
38,0.0001271515357075259,2.6582603306068986e-12,0.6743825674057007,0.06194065511226654,8.86533671291545e-05
39,9.576105367159471e-05,2.6582607642877676e-12,0.6910915970802307,0.042230065912008286,0.00015091705427039415
40,0.00021210098930168897,2.6582607642877676e-12,0.6846122145652771,0.061986491084098816,0.0001274569658562541
41,0.00041987840086221695,2.6582607642877676e-12,0.6828346848487854,0.05950270593166351,0.00010043347720056772
42,5.396000051405281e-05,2.6582603306068986e-12,0.7025116086006165,0.061888437718153,1.0817005204444285e-05
43,1.1309387446090113e-05,2.6582607642877676e-12,0.7175942659378052,0.06188118830323219,2.282655618343621e-12
44,2.6582594632451606e-12,2.658260981128202e-12,0.7153297662734985,0.06188118830323219,2.2826545341414484e-12
45,1.6528283595107496e-06,2.658260981128202e-12,0.7292875051498413,0.06188118830323219,2.282655618343621e-12
46,2.658260981128202e-12,2.658260981128202e-12,0.7175630927085876,0.06188118830323219,2.282655618343621e-12
47,2.658260547447333e-12,2.658260547447333e-12,0.7196565866470337,0.06188118830323219,2.282655618343621e-12
48,2.658260981128202e-12,2.658260981128202e-12,0.7478642463684082,0.06188118830323219,2.282655618343621e-12
49,2.6582603306068986e-12,2.6582603306068986e-12,0.7498492002487183,0.06188118830323219,2.282655618343621e-12
50,2.6582607642877676e-12,2.6582607642877676e-12,0.742279589176178,0.06188118830323219,2.282655618343621e-12
51,2.658260981128202e-12,2.658260981128202e-12,0.7576549053192139,0.06188118830323219,2.282655618343621e-12
52,2.6582603306068986e-12,2.6582603306068986e-12,0.721874475479126,0.06188118830323219,2.282655618343621e-12
53,2.350586555621703e-06,2.658260113766464e-12,0.7566271424293518,0.06188118830323219,2.282655618343621e-12
54,2.658260547447333e-12,2.658260547447333e-12,0.7548987865447998,0.06188118830323219,2.282655618343621e-12
55,2.6582603306068986e-12,2.6582603306068986e-12,0.7468225359916687,0.06188118830323219,2.282655618343621e-12
56,2.6582607642877676e-12,2.6582607642877676e-12,0.7740962505340576,0.06188118830323219,2.282655618343621e-12
57,2.4269982077385066e-06,2.6582607642877676e-12,0.7618292570114136,0.06188118830323219,2.282655618343621e-12
58,1.5451469153049402e-05,2.658260547447333e-12,0.7712492942810059,0.06188118830323219,2.282546981285938e-12
59,1.2583614079630934e-06,2.6582607642877676e-12,0.7645816206932068,0.059405937790870667,2.2826252606827913e-12
60,0.00037740988773293793,2.6582611979686366e-12,0.7268818616867065,0.04765745997428894,0.0005697255255654454
61,0.0023904358968138695,2.658260981128202e-12,0.7543124556541443,0.04512513801455498,0.0004982996615581214
62,0.5789142847061157,2.658260547447333e-12,0.7467365860939026,0.544201672077179,0.6653775572776794
63,0.7594084143638611,2.6582603306068986e-12,0.7891969084739685,0.6506845951080322,0.7535572648048401
64,0.7705523371696472,2.6582607642877676e-12,0.7941266894340515,0.6184079647064209,0.7392193675041199
65,0.7722080945968628,2.658260547447333e-12,0.7939670085906982,0.6410643458366394,0.7477771639823914
66,0.7626310586929321,2.6582611979686366e-12,0.7835545539855957,0.6725574135780334,0.7701073884963989
67,0.7780896425247192,2.6582603306068986e-12,0.7964542508125305,0.6431427597999573,0.7477880716323853
68,0.7577323913574219,2.658260547447333e-12,0.7749925851821899,0.6332369446754456,0.7519405484199524
69,0.7677521705627441,2.658260547447333e-12,0.7903438210487366,0.5663384795188904,0.6842598915100098
70,0.7869210243225098,2.6582607642877676e-12,0.8015261292457581,0.6435518264770508,0.7637023329734802
71,0.7857070565223694,2.658260547447333e-12,0.7997463345527649,0.6508380770683289,0.7682177424430847
72,0.7879806160926819,2.6582607642877676e-12,0.800312876701355,0.6451571583747864,0.7207413911819458
73,0.7534663081169128,2.658260547447333e-12,0.7706665992736816,0.6431108117103577,0.7508214712142944
