,DSC1
0,0.5035057663917542
1,0.5035057663917542
2,0.5035057663917542
3,0.5035058856010437
4,0.5035058856010437
5,0.5035057663917542
6,0.5035058259963989
7,0.5035058856010437
8,0.5035057067871094
9,0.5035058259963989
10,0.5035057663917542
11,0.5035058259963989
12,0.5035057663917542
13,0.5035058259963989
14,0.5035058259963989
15,0.5035058259963989
16,0.5035058259963989
17,0.5035057663917542
18,0.5035057663917542
19,0.5035057067871094
20,0.5035058856010437
21,0.5035057663917542
22,0.5035058259963989
23,0.5035058259963989
24,0.5035057663917542
25,0.5035057663917542
26,0.5035058259963989
27,0.5035058856010437
28,0.5035057663917542
29,0.5035057067871094
30,0.5035058259963989
31,0.5035057663917542
32,0.5035058259963989
33,0.5035057067871094
34,0.5035058259963989
35,0.5035057663917542
36,0.5035058259963989
37,0.5035058259963989
38,0.5035058856010437
39,0.5035058259963989
40,0.5035058259963989
41,0.5035058259963989
42,0.5035058259963989
43,0.5035058259963989
44,0.5035057663917542
45,0.5035058856010437
46,0.5035057067871094
47,0.5035057067871094
48,0.5035058856010437
49,0.5035058259963989
50,0.5035057663917542
51,0.5035059452056885
52,0.5035059452056885
53,0.5035057067871094
54,0.5035058856010437
55,0.5035058259963989
56,0.5035057663917542
57,0.5035057663917542
58,0.5035057663917542
59,0.5035058259963989
60,0.5035058856010437
61,0.5035057663917542
62,0.5035058259963989
63,0.5035057663917542
64,0.5035057663917542
65,0.5035058259963989
66,0.5035058259963989
67,0.5035058259963989
68,0.5035057067871094
69,0.5035058259963989
70,0.5035058259963989
71,0.5035057663917542
72,0.5035057663917542
73,0.5035058259963989
74,0.5035057663917542
75,0.5035057663917542
76,0.5035058259963989
77,0.5035058259963989
78,0.5035058856010437
79,0.5035058259963989
80,0.5035057067871094
81,0.5035057663917542
82,0.5035057663917542
83,0.5035057663917542
84,0.5035056471824646
85,0.5035057663917542
86,0.5035058259963989
87,0.5035058259963989
88,0.5035059452056885
89,0.5035057663917542
90,0.5035058259963989
91,0.5035058259963989
92,0.5035056471824646
93,0.5035057663917542
94,0.5035058259963989
95,0.5035058259963989
96,0.5035058856010437
97,0.5035058856010437
98,0.5035058259963989
99,0.5035058856010437
100,0.5035058259963989
101,0.5035057067871094
102,0.5035057067871094
103,0.5035058259963989
104,0.5035058259963989
105,0.5035058856010437
106,0.5035058259963989
107,0.5035058259963989
108,0.5035058259963989
109,0.5035058259963989
110,0.5035058259963989
111,0.5035057663917542
112,0.5035057067871094
113,0.5035057663917542
114,0.5035057067871094
115,0.5035058259963989
116,0.5035058856010437
117,0.5035058259963989
118,0.5035058856010437
119,0.5035058856010437
120,0.5035058259963989
121,0.5035058259963989
122,0.5035057067871094
123,0.5035057663917542
124,0.5035057663917542
125,0.5035058856010437
126,0.5035058856010437
127,0.5035057663917542
128,0.5035058259963989
129,0.5035057663917542
130,0.5035058259963989
131,0.5035058259963989
132,0.5035057663917542
133,0.5035058259963989
134,0.5035058259963989
135,0.5035057663917542
136,0.5035058259963989
137,0.5035058856010437
138,0.5035058259963989
139,0.5035058259963989
140,0.5035057663917542
141,0.5035058856010437
142,0.5035057663917542
143,0.5035058259963989
144,0.5035058259963989
145,0.5035057663917542
146,0.5035057663917542
147,0.5035058856010437
148,0.5035057663917542
149,0.5035057067871094
150,0.5035058259963989
151,0.5035058259963989
152,0.5035058259963989
153,0.5035057663917542
154,0.5035058856010437
155,0.5035058259963989
156,0.5035058259963989
157,0.5035057663917542
158,0.5035058259963989
159,0.5035057663917542
160,0.5035057663917542
161,0.5035058856010437
162,0.5035057663917542
163,0.5035057663917542
164,0.5035057067871094
165,0.5035058259963989
166,0.5035058259963989
167,0.5035058259963989
168,0.5035058856010437
169,0.5035058259963989
170,0.5035058856010437
171,0.5035058259963989
172,0.5035057663917542
173,0.5035058259963989
174,0.5035057663917542
175,0.5035057663917542
176,0.5035058259963989
177,0.5035058259963989
178,0.5035058856010437
179,0.5035057067871094
180,0.5035058856010437
181,0.5035058259963989
182,0.5035058259963989
183,0.5035058259963989
184,0.5035057663917542
185,0.5035057663917542
186,0.5035057663917542
187,0.5035059452056885
188,0.5035058259963989
189,0.5035057663917542
190,0.5035058259963989
191,0.5035058856010437
192,0.5035058259963989
193,0.5035057067871094
194,0.5035058856010437
195,0.5035058259963989
196,0.5035058259963989
197,0.5035057663917542
198,0.5035057067871094
199,0.5035058259963989
200,0.5035057067871094
201,0.5035057663917542
202,0.5035057067871094
203,0.5035057663917542
204,0.5035057663917542
205,0.5035057663917542
206,0.5035058259963989
207,0.5035057067871094
208,0.5035058259963989
209,0.5035057663917542
210,0.5035058259963989
211,0.5035058259963989
212,0.5035058259963989
213,0.5035057663917542
214,0.5035057663917542
215,0.5035058259963989
216,0.5035057663917542
217,0.5035057663917542
218,0.5035058856010437
219,0.5035057663917542
220,0.5035057067871094
221,0.5035057663917542
222,0.5035058856010437
223,0.5035057663917542
224,0.5035057663917542
225,0.5035058259963989
226,0.5035058856010437
227,0.5035058856010437
228,0.5035057663917542
229,0.5035057663917542
230,0.5035058856010437
231,0.5035057067871094
232,0.5035058259963989
233,0.5035058259963989
234,0.5035058259963989
235,0.5035057663917542
236,0.5035057663917542
237,0.5035058856010437
238,0.5035057663917542
239,0.5035058856010437
240,0.5035057663917542
241,0.5035057663917542
242,0.5035058259963989
243,0.5035057663917542
244,0.5035058259963989
245,0.5035057663917542
246,0.5035058259963989
247,0.5035057067871094
248,0.5035058856010437
249,0.5035058259963989
250,0.5035057663917542
251,0.5035058259963989
252,0.5035057663917542
253,0.5035059452056885
254,0.5035057663917542
255,0.5035058856010437
256,0.5035057067871094
257,0.5035057663917542
258,0.5035058259963989
259,0.5035058856010437
260,0.5035057067871094
261,0.5035059452056885
262,0.5035057663917542
263,0.5035057663917542
264,0.5035058856010437
265,0.5035057663917542
266,0.5035057663917542
267,0.5035058259963989
268,0.5035056471824646
269,0.5035058259963989
270,0.5035058259963989
271,0.5035058259963989
272,0.5035057663917542
273,0.5035057663917542
274,0.5035058259963989
275,0.5035058259963989
276,0.5035057067871094
277,0.5035058259963989
278,0.5035058856010437
279,0.5035058259963989
280,0.5035058259963989
281,0.5035057663917542
282,0.5035058856010437
283,0.5035057663917542
284,0.5035058856010437
285,0.5035058856010437
286,0.5035057663917542
287,0.5035058259963989
288,0.5035058259963989
289,0.5035057663917542
290,0.5035058259963989
291,0.5035058259963989
292,0.5035058259963989
293,0.5035057663917542
294,0.5035058259963989
295,0.5035058259963989
296,0.5035057663917542
297,0.5035057663917542
298,0.5035058856010437
299,0.5035057663917542
