,DSC1
0,0.021495379507541656
1,0.02848242223262787
2,0.018233653157949448
3,0.012789356522262096
4,0.007357869762927294
5,0.004298534709960222
6,0.0026403379160910845
7,0.002100392011925578
8,0.003464054549112916
9,0.0050687906332314014
10,0.004677399527281523
11,0.005043391138315201
12,0.005027296952903271
13,0.005683830939233303
14,0.0062070875428617
15,0.0056779091246426105
16,0.0068762521259486675
17,0.009873168542981148
18,0.01479422114789486
19,0.01850847154855728
20,0.024629861116409302
21,0.030902141705155373
22,0.040415115654468536
23,0.04407845810055733
24,0.03661562129855156
25,0.05393139645457268
26,0.06930724531412125
27,0.07845617085695267
28,0.08755704760551453
29,0.09580009430646896
30,0.09683650732040405
31,0.11585639417171478
32,0.1258372813463211
33,0.13054601848125458
34,0.13326914608478546
35,0.12624618411064148
36,0.21547354757785797
37,0.23280411958694458
38,0.23640306293964386
39,0.2468472421169281
40,0.23008733987808228
41,0.23526914417743683
42,0.25205370783805847
43,0.2563522458076477
44,0.2500579357147217
45,0.2549448013305664
46,0.264283150434494
47,0.2655561864376068
48,0.26587438583374023
49,0.27107882499694824
50,0.27042606472969055
51,0.2707563042640686
52,0.2659448981285095
53,0.279029905796051
54,0.2789020240306854
55,0.27849382162094116
56,0.2758244574069977
57,0.28336042165756226
58,0.2791689932346344
59,0.5724620223045349
60,0.5980297923088074
61,0.6399657726287842
62,0.6848768591880798
63,0.7156426906585693
64,0.721869170665741
65,0.7207159996032715
66,0.7258228063583374
67,0.7241063117980957
68,0.716347873210907
69,0.6914721131324768
70,0.7203887104988098
71,0.7315062880516052
72,0.7376010417938232
73,0.7145943641662598
74,0.6744733452796936
75,0.731191873550415
76,0.7430211305618286
77,0.7426860332489014
78,0.7421694397926331
79,0.7412479519844055
80,0.7431410551071167
81,0.7437302470207214
82,0.7439004778862
83,0.7458023428916931
84,0.744896650314331
85,0.7479111552238464
86,0.7489917278289795
87,0.7467585802078247
88,0.748927652835846
89,0.7519115209579468
90,0.7501235008239746
91,0.7513691782951355
92,0.7499278783798218
93,0.7525278329849243
94,0.7501789331436157
95,0.7432284951210022
96,0.7386377453804016
97,0.7516417503356934
98,0.7532580494880676
99,0.7557353377342224
100,0.7559707164764404
101,0.7570308446884155
102,0.7544018030166626
103,0.7525438070297241
104,0.7542983293533325
105,0.7528916597366333
106,0.7535279393196106
107,0.7499573230743408
108,0.7519057393074036
109,0.7542047500610352
110,0.7520464062690735
111,0.754181444644928
112,0.75548255443573
113,0.7524808049201965
114,0.7562605738639832
115,0.7541418075561523
116,0.7526403069496155
117,0.7499789595603943
118,0.7538692951202393
119,0.7545412182807922
120,0.7556136250495911
121,0.7554373741149902
122,0.7558401226997375
123,0.7532186508178711
124,0.7258623838424683
125,0.7447975277900696
126,0.7531988620758057
127,0.7537500262260437
128,0.7526605129241943
129,0.7527671456336975
130,0.753443717956543
131,0.7553342580795288
132,0.7546990513801575
133,0.7542526721954346
134,0.7531619071960449
135,0.7543134093284607
136,0.7550639510154724
137,0.7541236281394958
138,0.7563444375991821
139,0.7534869313240051
140,0.7543923258781433
141,0.755679190158844
142,0.7526621222496033
143,0.7278164029121399
144,0.7432677745819092
145,0.7546523213386536
146,0.7556191682815552
147,0.7547939419746399
148,0.7532256245613098
149,0.7539207935333252
150,0.7545582056045532
151,0.7542358040809631
152,0.7545669674873352
153,0.7542100548744202
154,0.7545397877693176
155,0.7542726993560791
156,0.7552180886268616
157,0.754523515701294
158,0.7547152042388916
159,0.7544457316398621
160,0.7547025680541992
161,0.7538737058639526
162,0.754706621170044
163,0.754395067691803
164,0.7546367049217224
165,0.7539529800415039
166,0.75469571352005
167,0.7545205354690552
168,0.7543594241142273
169,0.7556679844856262
170,0.7545986771583557
171,0.754581868648529
172,0.7547546029090881
173,0.7555874586105347
174,0.7549538612365723
175,0.754591166973114
176,0.7551910281181335
177,0.7555124759674072
178,0.755302369594574
179,0.7547297477722168
180,0.7550449371337891
181,0.7553763389587402
182,0.7550109028816223
183,0.7550026774406433
184,0.754646360874176
185,0.7537370920181274
186,0.755428671836853
187,0.7551031112670898
188,0.7553340196609497
189,0.7537524104118347
190,0.7549181580543518
191,0.7561485767364502
192,0.7547776103019714
193,0.7546088099479675
194,0.7549962401390076
195,0.7544481158256531
196,0.7542617321014404
197,0.7549646496772766
198,0.7540296316146851
199,0.7555869221687317
200,0.7531301379203796
201,0.7528566718101501
202,0.7542526721954346
203,0.753505527973175
204,0.7546712160110474
205,0.7540610432624817
206,0.7540842294692993
207,0.7545970678329468
208,0.7552151679992676
209,0.7554677128791809
210,0.7545824646949768
211,0.753909707069397
212,0.7543073296546936
213,0.754623532295227
214,0.7542370557785034
215,0.7548100352287292
216,0.7557477355003357
217,0.752186119556427
218,0.7562698721885681
219,0.7550994157791138
220,0.7556294202804565
221,0.7543918490409851
222,0.7549001574516296
