,DSC1
0,0.016296889632940292
1,0.026100730523467064
2,0.0447675995528698
3,0.08373720198869705
4,0.1399969458580017
5,0.18823757767677307
6,0.2322721779346466
7,0.27742427587509155
8,0.3064432740211487
9,0.33404651284217834
10,0.3545050323009491
11,0.3654548227787018
12,0.3633401095867157
13,0.3959095776081085
14,0.4002671241760254
15,0.3944575786590576
16,0.41077786684036255
17,0.429330050945282
18,0.4292371869087219
19,0.4115700125694275
20,0.4444543123245239
21,0.45924800634384155
22,0.45855847001075745
23,0.46115949749946594
24,0.45627811551094055
25,0.4766444265842438
26,0.4832814931869507
27,0.48514682054519653
28,0.47511255741119385
29,0.43077823519706726
30,0.4862982928752899
31,0.49774980545043945
32,0.49802494049072266
33,0.49753937125205994
34,0.5076746940612793
35,0.49000704288482666
36,0.49042022228240967
37,0.5070565938949585
38,0.5097496509552002
39,0.5139040350914001
40,0.5163716673851013
41,0.5122958421707153
42,0.4799089729785919
43,0.5121206045150757
44,0.5319940447807312
45,0.5360769033432007
46,0.5295524597167969
47,0.5207968354225159
48,0.5240527391433716
49,0.5563913583755493
50,0.5603298544883728
51,0.5628992319107056
52,0.5634039640426636
53,0.5552210807800293
54,0.5685721635818481
55,0.5795317888259888
56,0.5886843800544739
57,0.5831969976425171
58,0.5675789713859558
59,0.5332568883895874
60,0.5718938112258911
61,0.580851674079895
62,0.5653629899024963
63,0.5904523134231567
64,0.5875003337860107
65,0.584638774394989
66,0.5814908146858215
67,0.5908180475234985
68,0.5948825478553772
69,0.5994971394538879
70,0.5981029868125916
71,0.6014710068702698
72,0.6068839430809021
73,0.5994318723678589
74,0.5978041887283325
75,0.5907759070396423
76,0.5969472527503967
77,0.603096067905426
78,0.6012378931045532
79,0.6008589863777161
80,0.6043567657470703
81,0.60621178150177
82,0.6040931940078735
83,0.609302282333374
84,0.6056197285652161
85,0.6145578026771545
86,0.6147162318229675
87,0.6196279525756836
88,0.6142016649246216
89,0.616419792175293
90,0.6219763159751892
91,0.6213052868843079
92,0.6216487288475037
93,0.6174361705780029
94,0.6165772080421448
95,0.6199465990066528
96,0.6213379502296448
97,0.6250927448272705
98,0.621540367603302
99,0.6177455186843872
100,0.6200351119041443
101,0.6212218403816223
102,0.6246808767318726
103,0.6220041513442993
104,0.6185900568962097
105,0.6154963374137878
106,0.6226006150245667
107,0.6238719820976257
108,0.6223191022872925
109,0.6251118779182434
110,0.6322417259216309
111,0.6291032433509827
112,0.6281699538230896
113,0.6295681595802307
114,0.6267166137695312
115,0.6232646107673645
116,0.6241647601127625
117,0.6260035037994385
118,0.6238758563995361
119,0.6271113157272339
120,0.6291218400001526
121,0.6265619397163391
122,0.623785674571991
123,0.6326180696487427
124,0.6330013871192932
125,0.6339558959007263
126,0.6321736574172974
127,0.627504825592041
128,0.626148521900177
129,0.6318177580833435
130,0.6305500268936157
131,0.6313682794570923
132,0.6314619183540344
133,0.6322997212409973
134,0.6295105814933777
135,0.6301523447036743
136,0.6197343468666077
137,0.6298819184303284
138,0.6348972320556641
139,0.6353986263275146
140,0.635438084602356
141,0.6343973875045776
142,0.6349614262580872
143,0.6357665061950684
144,0.6361114382743835
145,0.6336018443107605
146,0.6349788308143616
147,0.6343333721160889
148,0.6325446367263794
149,0.6303074955940247
150,0.6285532712936401
151,0.6325381398200989
152,0.6324978470802307
153,0.6328500509262085
154,0.6334494948387146
155,0.6340129375457764
156,0.6343264579772949
157,0.6352285742759705
158,0.6341974139213562
159,0.6339781284332275
160,0.6350159049034119
161,0.6349753737449646
162,0.6346856355667114
163,0.6340439915657043
164,0.6351041793823242
165,0.6346847414970398
166,0.6354310512542725
167,0.6347547173500061
168,0.6336222290992737
169,0.6344138383865356
170,0.6348336935043335
171,0.6335662603378296
172,0.633516252040863
173,0.6336557269096375
174,0.6341521739959717
175,0.6343639492988586
176,0.6332434415817261
177,0.6335685849189758
178,0.6321644186973572
179,0.6332135200500488
180,0.632124662399292
181,0.6325156092643738
182,0.6336641311645508
183,0.6324241161346436
184,0.631555438041687
185,0.631790280342102
186,0.6327549815177917
187,0.6330596804618835
188,0.6309415102005005
189,0.6325381994247437
190,0.6324073076248169
191,0.6313861608505249
192,0.6318289041519165
193,0.6309078931808472
194,0.6299840807914734
195,0.6314703822135925
196,0.631859302520752
197,0.6315356492996216
198,0.6321593523025513
199,0.6312915086746216
200,0.6311946511268616
201,0.6301277279853821
202,0.6299240589141846
203,0.6300495266914368
204,0.6301954984664917
205,0.6319059729576111
206,0.6314111948013306
207,0.6316889524459839
208,0.6310908198356628
209,0.6313525438308716
210,0.6306219696998596
211,0.630202054977417
212,0.6310126185417175
213,0.6311604380607605
214,0.6302481889724731
215,0.6298743486404419
216,0.6299225091934204
217,0.6307044625282288
218,0.6309519410133362
219,0.6293351650238037
220,0.6300033330917358
221,0.6306485533714294
222,0.6314718127250671
223,0.6300932765007019
224,0.6304877400398254
225,0.6309928297996521
226,0.6307088732719421
227,0.6303606629371643
228,0.630312442779541
229,0.630422055721283
230,0.6299817562103271
231,0.6294137835502625
232,0.6299108862876892
233,0.6296435594558716
234,0.6299747228622437
235,0.6294481754302979
236,0.6295287013053894
237,0.629431962966919
