,tra_3d_dice_DSC1,tra_gc_dice_DSC1,tra_sz_dice_DSC1,val_2d_dice_DSC1,val_3d_dice_DSC1
0,0.021495379507541656,0.634773313999176,0.018487511202692986,0.02467247284948826,0.028544563800096512
1,0.02848242223262787,0.634773313999176,0.04075628146529198,0.024404922500252724,0.03573670610785484
2,0.018233653157949448,0.634773313999176,0.08446988463401794,0.09161359816789627,0.012019067071378231
3,0.012789356522262096,0.634773313999176,0.12132932245731354,0.07912103086709976,0.009326055645942688
4,0.007357869762927294,0.6347733736038208,0.1622476577758789,0.12028559297323227,0.002865944290533662
5,0.004298534709960222,0.6347732543945312,0.2046688348054886,0.14471732079982758,0.0022396736312657595
6,0.0026403379160910845,0.6347731351852417,0.26785603165626526,0.17367061972618103,0.0006896682898513973
7,0.002100392011925578,0.6347731947898865,0.33887186646461487,0.12982703745365143,0.0020444353576749563
8,0.003464054549112916,0.6347731947898865,0.38072776794433594,0.13779917359352112,0.0032598611433058977
9,0.0050687906332314014,0.6347731947898865,0.4123176336288452,0.1365746110677719,0.006160780321806669
10,0.004677399527281523,0.6347732543945312,0.43582385778427124,0.16693927347660065,0.002487081801518798
11,0.005043391138315201,0.6347731947898865,0.4427410960197449,0.1534954458475113,0.0052340165711939335
12,0.005027296952903271,0.6347732543945312,0.4593733251094818,0.1525987982749939,0.008264566771686077
13,0.005683830939233303,0.6347731947898865,0.46043872833251953,0.1489546298980713,0.011206879280507565
14,0.0062070875428617,0.6347731947898865,0.46804696321487427,0.15433254837989807,0.007365965750068426
15,0.0056779091246426105,0.6347732543945312,0.46872270107269287,0.15646609663963318,0.00694617023691535
16,0.0068762521259486675,0.6347732543945312,0.47878390550613403,0.15380483865737915,0.011519833467900753
17,0.009873168542981148,0.634773313999176,0.4984317123889923,0.1594153493642807,0.007830413989722729
18,0.01479422114789486,0.6347731947898865,0.5213358402252197,0.1642054170370102,0.013653780333697796
19,0.01850847154855728,0.634773313999176,0.5236474275588989,0.14435605704784393,0.027070065960288048
20,0.024629861116409302,0.6347731947898865,0.5355222821235657,0.16614952683448792,0.006157678551971912
21,0.030902141705155373,0.6347733736038208,0.5448617935180664,0.15451176464557648,0.04500751942396164
22,0.040415115654468536,0.6347731947898865,0.5643623471260071,0.17312444746494293,0.016268083825707436
23,0.04407845810055733,0.6347732543945312,0.5587084889411926,0.1412726789712906,0.04984940215945244
24,0.03661562129855156,0.6347732543945312,0.4916074573993683,0.15616318583488464,0.03769923374056816
25,0.05393139645457268,0.634773313999176,0.552016019821167,0.1568351686000824,0.04723074659705162
26,0.06930724531412125,0.6347732543945312,0.5855351686477661,0.16948702931404114,0.0541282594203949
27,0.07845617085695267,0.6347733736038208,0.6038950681686401,0.1700819432735443,0.054338354617357254
28,0.08755704760551453,0.6347731947898865,0.6343965530395508,0.17693978548049927,0.08282667398452759
29,0.09580009430646896,0.634773313999176,0.621490478515625,0.17089858651161194,0.06618163734674454
30,0.09683650732040405,0.6347731947898865,0.58423912525177,0.169925719499588,0.06663926690816879
31,0.11585639417171478,0.6347731947898865,0.627960205078125,0.18084722757339478,0.08428443223237991
32,0.1258372813463211,0.6347732543945312,0.6336582899093628,0.18802504241466522,0.08461862802505493
33,0.13054601848125458,0.6347731947898865,0.6518979668617249,0.18072611093521118,0.1233908087015152
34,0.13326914608478546,0.6347731947898865,0.6523730754852295,0.19211044907569885,0.1236916333436966
35,0.12624618411064148,0.6347732543945312,0.5909566283226013,0.16367873549461365,0.1310020536184311
36,0.21547354757785797,0.6347731947898865,0.6400607228279114,0.22355957329273224,0.1914438158273697
37,0.23280411958694458,0.6347732543945312,0.6584956645965576,0.2319074124097824,0.17796838283538818
38,0.23640306293964386,0.6347732543945312,0.6801734566688538,0.26018524169921875,0.2628766894340515
39,0.2468472421169281,0.6347732543945312,0.6948378682136536,0.2407386600971222,0.19212548434734344
40,0.23008733987808228,0.6347731947898865,0.6465233564376831,0.21838435530662537,0.16131609678268433
41,0.23526914417743683,0.634773313999176,0.6601978540420532,0.24898725748062134,0.20490427315235138
42,0.25205370783805847,0.634773313999176,0.7011460065841675,0.23567244410514832,0.19295383989810944
43,0.2563522458076477,0.6347731947898865,0.7118804454803467,0.26491543650627136,0.2606576383113861
44,0.2500579357147217,0.6347731947898865,0.6838476657867432,0.23603923618793488,0.22094283998012543
45,0.2549448013305664,0.6347731947898865,0.6940821409225464,0.23666691780090332,0.1686634123325348
46,0.264283150434494,0.634773313999176,0.7227268218994141,0.240534245967865,0.17966850101947784
47,0.2655561864376068,0.634773313999176,0.7174822688102722,0.2483902871608734,0.21590553224086761
48,0.26587438583374023,0.6347731947898865,0.7231011390686035,0.2748340666294098,0.24923932552337646
49,0.27107882499694824,0.6347731947898865,0.7285341620445251,0.2786944806575775,0.2425866574048996
50,0.27042606472969055,0.6347732543945312,0.7132088541984558,0.22439567744731903,0.17769989371299744
51,0.2707563042640686,0.6347733736038208,0.7109675407409668,0.23915354907512665,0.18510723114013672
52,0.2659448981285095,0.634773313999176,0.6809484362602234,0.2913581132888794,0.26443278789520264
53,0.279029905796051,0.6347732543945312,0.7282751798629761,0.26502159237861633,0.23644223809242249
54,0.2789020240306854,0.6347732543945312,0.7195225358009338,0.2775328457355499,0.24725475907325745
55,0.27849382162094116,0.634773313999176,0.7165855169296265,0.2571176290512085,0.21698255836963654
56,0.2758244574069977,0.634773313999176,0.7104631662368774,0.2693025469779968,0.24242591857910156
57,0.28336042165756226,0.6347733736038208,0.7301906943321228,0.27917519211769104,0.2526317536830902
58,0.2791689932346344,0.6347732543945312,0.7223905324935913,0.27778857946395874,0.2482546865940094
59,0.5724620223045349,0.634773313999176,0.7157043814659119,0.41329848766326904,0.4960014522075653
60,0.5980297923088074,0.634773313999176,0.6161926984786987,0.45568591356277466,0.579533576965332
61,0.6399657726287842,0.634773313999176,0.6674150824546814,0.4907258152961731,0.5763739943504333
62,0.6848768591880798,0.6347732543945312,0.7041002511978149,0.5444466471672058,0.6716263294219971
63,0.7156426906585693,0.6347733736038208,0.7279756665229797,0.5435508489608765,0.6803784966468811
64,0.721869170665741,0.6347731947898865,0.7370715737342834,0.4456750750541687,0.578819751739502
65,0.7207159996032715,0.634773313999176,0.7347081303596497,0.5472660064697266,0.6830126047134399
66,0.7258228063583374,0.6347732543945312,0.7398751974105835,0.5534701347351074,0.6705453991889954
67,0.7241063117980957,0.634773313999176,0.7382084131240845,0.5476588606834412,0.6822717785835266
68,0.716347873210907,0.6347731947898865,0.7288379073143005,0.4533478319644928,0.5979897975921631
69,0.6914721131324768,0.6347732543945312,0.7101145386695862,0.5190107226371765,0.6353716254234314
70,0.7203887104988098,0.634773313999176,0.7361536622047424,0.5686919689178467,0.6803679466247559
71,0.7315062880516052,0.6347732543945312,0.7421808838844299,0.5019080638885498,0.6365160346031189
72,0.7376010417938232,0.6347732543945312,0.7479342222213745,0.5292801260948181,0.6734418869018555
73,0.7145943641662598,0.6347732543945312,0.723284125328064,0.5093363523483276,0.6084392070770264
74,0.6744733452796936,0.6347731947898865,0.6939906477928162,0.5483797192573547,0.663219153881073
75,0.731191873550415,0.6347733736038208,0.7431021928787231,0.5538812279701233,0.7020226120948792
