,DSC1
0,0.01865057460963726
1,0.06622345745563507
2,0.22114983201026917
3,0.31979551911354065
4,0.3905625343322754
5,0.44694602489471436
6,0.4907102882862091
7,0.5160329937934875
8,0.534443736076355
9,0.5428961515426636
10,0.5478227138519287
11,0.5497751832008362
12,0.5765615105628967
13,0.5894285440444946
14,0.595985472202301
15,0.5928016304969788
16,0.5992481708526611
17,0.6029812097549438
18,0.6062278151512146
19,0.6160675287246704
20,0.6283947229385376
21,0.6334765553474426
22,0.6155781149864197
23,0.625333309173584
24,0.6370663046836853
25,0.6462923288345337
26,0.6667165756225586
27,0.6558194756507874
28,0.644656777381897
29,0.6608486771583557
30,0.6534721255302429
31,0.6594664454460144
32,0.6787617802619934
33,0.6721949577331543
34,0.6876540184020996
35,0.6773756742477417
36,0.6632731556892395
37,0.6810386180877686
38,0.6743825674057007
39,0.6910915970802307
40,0.6846122145652771
41,0.6828346848487854
42,0.7025116086006165
43,0.7175942659378052
44,0.7153297662734985
45,0.7292875051498413
46,0.7175630927085876
47,0.7196565866470337
48,0.7478642463684082
49,0.7498492002487183
50,0.742279589176178
51,0.7576549053192139
52,0.721874475479126
53,0.7566271424293518
54,0.7548987865447998
55,0.7468225359916687
56,0.7740962505340576
57,0.7618292570114136
58,0.7712492942810059
59,0.7645816206932068
60,0.7268818616867065
61,0.7543124556541443
62,0.7467365860939026
63,0.7891969084739685
64,0.7941266894340515
65,0.7939670085906982
66,0.7835545539855957
67,0.7964542508125305
68,0.7749925851821899
69,0.7903438210487366
70,0.8015261292457581
71,0.7997463345527649
72,0.800312876701355
73,0.7706665992736816
74,0.7912185192108154
75,0.8067435622215271
76,0.8111464977264404
77,0.8152836561203003
78,0.8158504366874695
79,0.81293785572052
80,0.8117183446884155
81,0.8142811059951782
82,0.8115290999412537
83,0.8148224949836731
84,0.8129571080207825
85,0.8140514492988586
86,0.8114123940467834
87,0.8142503499984741
88,0.8086104989051819
89,0.8103460073471069
90,0.8105700016021729
91,0.8127268552780151
92,0.8096423745155334
93,0.8110756278038025
94,0.8107186555862427
95,0.8103288412094116
96,0.8119838833808899
97,0.8112703561782837
98,0.8059535622596741
99,0.8115358948707581
100,0.8114993572235107
101,0.8119370341300964
102,0.8114082217216492
103,0.8078097105026245
104,0.8108553290367126
105,0.809574544429779
106,0.8119862675666809
107,0.8084989190101624
108,0.8116183876991272
109,0.8142479062080383
110,0.8116512894630432
111,0.8075010180473328
112,0.8110450506210327
113,0.8136649131774902
114,0.8118104934692383
115,0.8120844960212708
116,0.813378095626831
117,0.8143319487571716
118,0.8147026300430298
119,0.8152596950531006
120,0.8148478269577026
121,0.8134886026382446
122,0.8141759037971497
123,0.8165754675865173
124,0.8174338340759277
125,0.8169323205947876
126,0.8199426531791687
127,0.8154579401016235
128,0.8162760734558105
129,0.8159129023551941
130,0.8150519728660583
131,0.8162036538124084
132,0.8146389722824097
133,0.815379798412323
134,0.8130496740341187
135,0.815070390701294
136,0.8152305483818054
137,0.8131685256958008
138,0.8128783702850342
139,0.8158782720565796
140,0.816067636013031
141,0.8154285550117493
142,0.8145110607147217
143,0.8142251968383789
144,0.8160966634750366
145,0.8170583844184875
146,0.8176620006561279
147,0.8116245865821838
148,0.8111512064933777
149,0.8128162622451782
150,0.8203029036521912
151,0.8190471529960632
152,0.8198279142379761
153,0.8195043802261353
154,0.8187153935432434
155,0.8198038339614868
156,0.8190560340881348
157,0.8189845681190491
158,0.8183637261390686
159,0.8186382055282593
160,0.8191424608230591
161,0.818942129611969
162,0.8186107277870178
163,0.8182704448699951
164,0.8182200789451599
165,0.8196412920951843
166,0.8181620836257935
167,0.8181828260421753
168,0.8189548850059509
169,0.8185122609138489
170,0.8185803294181824
171,0.8173164129257202
172,0.8179194927215576
173,0.8179190158843994
174,0.8179820775985718
175,0.8178855180740356
176,0.8170977830886841
177,0.8186686635017395
178,0.8159446120262146
179,0.817776083946228
180,0.8179423213005066
181,0.8183537125587463
182,0.8175880908966064
183,0.817984402179718
184,0.8177047967910767
185,0.8169688582420349
186,0.8181888461112976
187,0.8186647295951843
188,0.8166666626930237
189,0.8162719011306763
190,0.8165159821510315
191,0.8161791563034058
192,0.8164252638816833
193,0.8168938159942627
194,0.8163539171218872
195,0.8178355693817139
196,0.8172497749328613
197,0.8161909580230713
198,0.8157508373260498
199,0.8160125017166138
200,0.8168413043022156
201,0.816398561000824
202,0.8165739178657532
203,0.8173922896385193
204,0.8165501356124878
205,0.8163639307022095
206,0.8167476058006287
207,0.816020131111145
208,0.8163711428642273
209,0.8163795471191406
210,0.8157707452774048
211,0.8158236145973206
212,0.816668689250946
213,0.8160461783409119
214,0.8157947063446045
215,0.816239595413208
216,0.8155147433280945
217,0.8154136538505554
218,0.8148556351661682
219,0.814788818359375
220,0.8153486251831055
221,0.8134540319442749
222,0.8152710199356079
223,0.8153780102729797
224,0.8155903816223145
225,0.814871609210968
226,0.8148667812347412
227,0.8154875636100769
228,0.815557062625885
229,0.8157989978790283
230,0.8153271079063416
231,0.8155919313430786
232,0.8153424263000488
233,0.8149818778038025
234,0.8154354095458984
235,0.8153354525566101
236,0.8150091171264648
237,0.8150625228881836
238,0.8152963519096375
239,0.8149756789207458
240,0.8149492740631104
241,0.8151131272315979
242,0.8149546384811401
243,0.8150842785835266
244,0.8150193691253662
245,0.8151240944862366
246,0.8153422474861145
247,0.8150283694267273
248,0.8151983618736267
249,0.8149538636207581
