,DSC1
99,2.658260547447333e-12
100,2.6582607642877676e-12
101,2.6582607642877676e-12
102,2.658260981128202e-12
103,2.6582607642877676e-12
104,2.658260981128202e-12
105,2.658260547447333e-12
106,2.6582607642877676e-12
107,2.658260981128202e-12
108,2.6582607642877676e-12
109,2.6582607642877676e-12
110,2.6582607642877676e-12
111,2.6582607642877676e-12
112,2.6582603306068986e-12
113,2.658260981128202e-12
114,2.658260547447333e-12
115,2.658260547447333e-12
116,2.6582607642877676e-12
117,2.658260981128202e-12
118,2.658260547447333e-12
119,2.6582603306068986e-12
120,2.658260113766464e-12
121,2.658260981128202e-12
122,2.658260981128202e-12
123,2.658260981128202e-12
124,2.6582607642877676e-12
125,2.6582603306068986e-12
126,2.6582607642877676e-12
127,2.6582603306068986e-12
128,2.6582607642877676e-12
129,2.6582607642877676e-12
130,2.6582607642877676e-12
131,2.658260547447333e-12
132,2.6582607642877676e-12
133,2.658260981128202e-12
134,2.6582607642877676e-12
135,2.658260113766464e-12
136,2.658260547447333e-12
137,2.6582603306068986e-12
138,2.658260547447333e-12
139,2.6582611979686366e-12
140,2.6582607642877676e-12
141,2.6582607642877676e-12
142,2.658260981128202e-12
143,2.658260547447333e-12
144,2.6582607642877676e-12
145,2.658260981128202e-12
146,2.6582603306068986e-12
147,2.6582607642877676e-12
148,2.658260113766464e-12
149,2.6582607642877676e-12
150,2.658260547447333e-12
151,2.658260981128202e-12
152,2.658260981128202e-12
153,2.6582603306068986e-12
154,2.658260981128202e-12
155,2.658260547447333e-12
156,2.6582603306068986e-12
157,2.658260547447333e-12
158,2.6582603306068986e-12
159,2.6582603306068986e-12
160,2.658260981128202e-12
161,2.658260547447333e-12
162,2.658260981128202e-12
163,2.6582607642877676e-12
164,2.6582603306068986e-12
165,2.6582607642877676e-12
166,2.6582607642877676e-12
167,2.6582603306068986e-12
168,2.6582607642877676e-12
169,2.6582607642877676e-12
170,2.6582607642877676e-12
171,2.6582607642877676e-12
172,2.658260981128202e-12
173,2.6582607642877676e-12
174,2.658260547447333e-12
175,2.658260981128202e-12
176,2.658260547447333e-12
177,2.6582607642877676e-12
178,2.658260981128202e-12
179,2.6582607642877676e-12
180,2.658260981128202e-12
181,2.6582607642877676e-12
182,2.6582603306068986e-12
183,2.6582607642877676e-12
184,2.658260981128202e-12
185,2.658260981128202e-12
186,2.658260981128202e-12
187,2.6582607642877676e-12
188,2.658260981128202e-12
189,2.658260981128202e-12
190,2.6582603306068986e-12
191,2.658260981128202e-12
192,2.6582603306068986e-12
193,2.658260547447333e-12
194,2.658260547447333e-12
195,2.6582607642877676e-12
196,2.658260981128202e-12
197,2.658260547447333e-12
198,2.658260547447333e-12
199,2.658260981128202e-12
200,2.6582607642877676e-12
201,2.6582607642877676e-12
202,2.6582607642877676e-12
203,2.658260981128202e-12
204,2.658260981128202e-12
205,2.6582607642877676e-12
206,2.6582607642877676e-12
207,2.6582607642877676e-12
208,2.658260981128202e-12
209,2.658260981128202e-12
210,2.6582607642877676e-12
211,2.6582607642877676e-12
212,2.6582603306068986e-12
213,2.658260981128202e-12
214,2.658260547447333e-12
215,2.658260981128202e-12
216,2.658260547447333e-12
217,2.6582603306068986e-12
218,2.658260981128202e-12
219,2.6582607642877676e-12
220,2.658260547447333e-12
221,2.6582607642877676e-12
222,2.658260981128202e-12
223,2.658260981128202e-12
224,2.658260981128202e-12
225,2.658260547447333e-12
226,2.658260981128202e-12
227,2.6582603306068986e-12
228,2.6582603306068986e-12
229,2.6582603306068986e-12
230,2.658260547447333e-12
231,2.6582603306068986e-12
232,2.6582607642877676e-12
233,2.6582607642877676e-12
234,2.658260981128202e-12
235,2.6582607642877676e-12
236,2.658260981128202e-12
237,2.6582607642877676e-12
238,2.6582607642877676e-12
239,2.658260547447333e-12
240,2.658260547447333e-12
241,2.658260547447333e-12
242,2.658260981128202e-12
243,2.658260547447333e-12
244,2.6582603306068986e-12
245,2.658260981128202e-12
246,2.658260981128202e-12
247,2.658260547447333e-12
248,2.658260981128202e-12
249,2.6582607642877676e-12
